customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00562,Male,0,No,No,3,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),63.84,210.34,No
CUST-00563,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,No,Mailed check,73.28,2547.37,No
CUST-00564,Female,0,No,No,13,Yes,Yes,No,Yes,No internet service,No,Yes,No,No,One year,No,Mailed check,45.92,622.31,No
CUST-00565,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.88,5677.69,Yes
CUST-00566,Female,0,No,No,17,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,77.31,1316.83,Yes
CUST-00567,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,105.84,1701.67,Yes
CUST-00568,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),79.79,1403.88,Yes
CUST-00569,Male,0,No,No,46,Yes,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,55.0,2534.07,Yes
CUST-00570,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),71.03,2919.23,No
CUST-00571,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),82.28,5700.12,No
CUST-00572,Female,1,No,No,30,Yes,No,No,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,41.64,1230.01,Yes
CUST-00573,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,No,Bank transfer (automatic),75.07,1485.06,No
CUST-00574,Male,0,No,No,3,No,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.57,203.9,Yes
CUST-00575,Male,1,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,114.27,0.0,Yes
CUST-00576,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),105.58,2838.81,No
CUST-00577,Female,0,No,No,67,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,138.82,9276.24,Yes
CUST-00578,Male,1,No,No,38,Yes,No,No,No internet service,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),40.5,1532.67,Yes
CUST-00579,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.74,5617.83,Yes
CUST-00580,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.89,623.19,Yes
CUST-00581,Male,0,No,Yes,6,Yes,No,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,84.13,483.18,No
CUST-00582,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),70.78,4266.26,No
CUST-00583,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,130.55,918.1,Yes
CUST-00584,Female,1,No,No,3,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,99.57,318.79,Yes
CUST-00585,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,No,Mailed check,67.54,1910.19,No
CUST-00586,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.45,5488.99,No
CUST-00587,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.56,3703.85,Yes
CUST-00588,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,129.24,890.29,Yes
CUST-00589,Male,1,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,90.94,5518.01,Yes
CUST-00590,Female,0,No,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Credit card (automatic),74.98,4569.73,No
CUST-00591,Male,1,No,No,58,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,5833.85,Yes
CUST-00592,Male,1,No,Yes,65,Yes,Yes,No,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),42.68,2771.04,No
CUST-00593,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),106.53,1820.37,Yes
CUST-00594,Female,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,83.89,5962.84,No
CUST-00595,Male,1,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,73.43,1694.49,No
CUST-00596,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),61.62,3600.93,No
CUST-00597,Female,0,No,No,42,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,53.63,2252.18,Yes
CUST-00598,Male,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),97.34,5450.17,Yes
CUST-00599,Female,0,No,No,45,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,80.63,3644.41,Yes
CUST-00600,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),59.42,2744.37,No
CUST-00601,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),92.59,4055.9,Yes
CUST-00602,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),33.730000000000004,1887.04,No
CUST-00603,Female,1,Yes,Yes,53,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,30.36,1617.84,No
CUST-00604,Female,0,No,Yes,9,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,One year,No,Credit card (automatic),65.72,579.74,No
CUST-00605,Female,0,Yes,Yes,60,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),47.52,2840.42,No
CUST-00606,Male,0,No,No,39,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),136.18,5283.19,Yes
CUST-00607,Male,1,No,No,23,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),102.82,2307.2,Yes
CUST-00608,Female,0,Yes,No,37,Yes,Yes,No,No,Yes,No,No,No internet service,No,Two year,No,Electronic check,28.2,1035.92,No
CUST-00609,Male,1,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,103.11,7220.25,No
CUST-00610,Female,0,No,No,62,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.31,2973.31,No
CUST-00611,Female,1,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.0,5427.56,No
CUST-00612,Male,1,No,No,33,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),53.59,1747.54,No
CUST-00613,Male,1,No,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,48.79,2799.28,No
CUST-00614,Female,1,No,No,28,No,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),115.21,3234.25,Yes
CUST-00615,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,53.29,2708.03,No
CUST-00616,Female,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),117.16,5400.16,Yes
CUST-00617,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,70.02,1231.43,No
CUST-00618,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,Yes,Mailed check,76.68,1478.01,No
CUST-00619,Male,1,Yes,Yes,4,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Electronic check,63.12,286.43,Yes
CUST-00620,Female,1,Yes,Yes,10,No,No phone service,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),31.46,279.16,Yes
CUST-00621,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.07,2990.95,No
CUST-00622,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,80.2,2744.01,No
CUST-00623,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Two year,No,Mailed check,72.05,860.34,No
CUST-00624,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),79.83,2346.46,No
CUST-00625,Male,0,Yes,No,44,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,39.09,1714.04,Yes
CUST-00626,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),87.34,1385.82,No
CUST-00627,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,108.61,2637.24,Yes
CUST-00628,Female,0,No,No,26,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),91.87,2386.85,Yes
CUST-00629,Male,0,No,No,36,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),68.1,2443.35,No
CUST-00630,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,102.04,2641.31,Yes
CUST-00631,Male,1,No,No,53,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),57.27,3041.82,No
CUST-00632,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,116.97,2691.45,Yes
CUST-00633,Female,0,Yes,No,31,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),39.28,1201.88,No
CUST-00634,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),120.63,,Yes
CUST-00635,Male,0,No,No,13,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,86.7,1115.95,No
CUST-00636,Female,1,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),88.6,4378.15,Yes
CUST-00637,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,64.46000000000001,1109.18,No
CUST-00638,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),126.28,2663.34,Yes
CUST-00639,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),105.76,6032.31,Yes
CUST-00640,Female,1,No,No,69,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),96.25,6632.4,No
CUST-00641,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),91.56,4393.44,Yes
CUST-00642,Female,0,No,Yes,66,No,No phone service,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.99,6549.73,Yes
CUST-00643,Female,0,No,Yes,62,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,48.79,3012.34,Yes
CUST-00644,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,63.65,2244.94,Yes
CUST-00645,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),102.93,5734.58,No
CUST-00646,Female,0,No,Yes,23,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.59,913.93,No
CUST-00647,Male,1,Yes,Yes,33,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,75.87,2504.23,No
CUST-00648,Female,0,No,No,39,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.28,2955.97,Yes
CUST-00649,Female,0,No,No,70,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),73.48,5125.22,Yes
CUST-00650,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),106.9,6504.7,No
CUST-00651,Male,0,No,No,35,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,66.27000000000001,,No
CUST-00652,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,107.29,5031.3,No
CUST-00653,Male,1,No,No,14,Yes,No,DSL,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),63.78,,No
CUST-00654,Female,1,No,No,58,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,106.11,6118.42,Yes
CUST-00655,Female,0,No,No,40,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),68.74000000000001,2740.74,No
CUST-00656,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),54.84,2096.14,No
CUST-00657,Female,0,No,No,55,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),80.52,4426.54,Yes
CUST-00658,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.61,4721.56,Yes
CUST-00659,Male,1,Yes,Yes,5,Yes,No,No,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),37.730000000000004,158.53,Yes
CUST-00660,Male,0,Yes,Yes,21,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),41.61,871.81,No
CUST-00661,Male,0,No,No,12,Yes,No,No,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,37.95,455.97,Yes
CUST-00662,Female,0,Yes,Yes,53,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),53.93,2855.02,No
CUST-00663,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,130.23000000000002,263.52,Yes
CUST-00664,Male,0,No,No,14,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),98.1,1367.22,Yes
CUST-00665,Male,0,Yes,Yes,43,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),35.57,1520.39,Yes
CUST-00666,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Electronic check,94.02,4680.2,No
CUST-00667,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.62,1301.81,No
CUST-00668,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,91.45,5645.37,No
CUST-00669,Male,0,No,Yes,67,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Mailed check,81.1,5436.86,No
CUST-00670,Male,0,Yes,Yes,9,Yes,Yes,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),45.31,444.05,No
CUST-00671,Female,1,Yes,No,69,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,63.55,4406.98,No
CUST-00672,Female,0,No,Yes,44,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),47.28,2090.51,No
CUST-00673,Female,0,No,No,46,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Electronic check,37.64,1736.43,No
CUST-00674,Female,0,No,Yes,6,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),74.03,441.62,No
CUST-00675,Male,0,No,Yes,45,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.79,1907.52,Yes
CUST-00676,Female,0,No,No,52,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),93.21,4841.84,Yes
CUST-00677,Male,0,Yes,Yes,42,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),49.87,2106.04,No
CUST-00678,Male,1,No,No,6,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),127.05,770.09,Yes
CUST-00679,Male,0,No,No,38,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),59.89,2291.59,No
CUST-00680,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),81.55,,Yes
CUST-00681,Female,0,Yes,Yes,52,No,No phone service,No,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,39.17,2033.67,No
CUST-00682,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.42,718.04,No
CUST-00683,Female,0,No,No,70,No,No phone service,DSL,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,74.06,5146.22,Yes
CUST-00684,Male,0,No,Yes,69,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,One year,No,Credit card (automatic),67.11,4675.71,No
CUST-00685,Female,0,No,No,12,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.14,833.4,Yes
CUST-00686,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.15,4429.73,Yes
CUST-00687,Female,1,Yes,No,29,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),78.29,2262.12,No
CUST-00688,Female,0,Yes,Yes,43,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.46,2204.03,Yes
CUST-00689,Male,1,No,No,32,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.91,2232.38,Yes
CUST-00690,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,104.32,5921.34,Yes
CUST-00691,Male,0,No,No,72,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Mailed check,41.57,2943.44,No
CUST-00692,Male,1,No,No,58,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.8,5463.59,Yes
CUST-00693,Female,0,No,No,67,Yes,No,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,45.37,3050.7,No
CUST-00694,Female,0,No,No,69,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.84,3627.64,No
CUST-00695,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.56,636.4,Yes
CUST-00696,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Credit card (automatic),68.22999999999999,1244.62,No
